Emisiones (t CO2 eq / MWh)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-04-03 23:05","0","0","231","1790","0","0","0","0","0","211","133","209","-3.4","411",
"2024-04-03 23:10","0","0","231","1791","0","0","0","0","0","211","128","209","-3.4","412",
"2024-04-03 23:15","0","0","231","1767","0","0","0","0","0","207","127","209","-3.4","410",
"2024-04-03 23:20","0","0","231","1714","0","0","0","0","0","203","125","209","-3.4","408",
"2024-04-03 23:25","0","0","231","1670","0","0","0","0","0","201","124","208","-3.4","408",
"2024-04-03 23:30","0","0","228","1664","0","0","0","0","0","199","110","205","-3.4","406",
"2024-04-03 23:35","0","0","235","1619","0","0","0","0","0","197","110","201","-3.4","405",
"2024-04-03 23:40","0","0","235","1572","0","0","0","0","0","193","109","193","-3.4","408",
"2024-04-03 23:45","0","0","235","1528","0","0","0","0","0","194","106","187","-3.4","407",
"2024-04-03 23:50","0","0","235","1496","0","0","0","0","0","193","99","180","-3.4","398",
"2024-04-03 23:55","0","0","234","1478","0","0","0","0","0","190","98","176","-2.7","403",
"2024-04-04 00:00","0","0","236","1461","0","0","0","0","0","193","97","172","-2.7","407",
"2024-04-04 00:05","0","0","234","1264","0","0","0","0","0","199","73","161","-2.7","402",
"2024-04-04 00:10","0","0","235","1126","0","0","0","0","0","197","73","155","-2.7","389",
"2024-04-04 00:15","0","0","232","1076","0","0","0","0","0","197","65","147","-2.7","396",
"2024-04-04 00:20","0","0","233","1071","0","0","0","0","0","192","57","139","-2.7","394",
"2024-04-04 00:25","0","0","234","1070","0","0","0","0","0","194","51","137","-2.7","391",
"2024-04-04 00:30","0","0","232","1065","0","0","0","0","0","196","42","134","-2.7","393",
"2024-04-04 00:35","0","0","233","1032","0","0","0","0","0","194","37","135","-2.7","396",
"2024-04-04 00:40","0","0","232","1025","0","0","0","0","0","190","37","135","-2.7","394",
"2024-04-04 00:45","0","0","233","1026","0","0","0","0","0","188","37","135","-2.7","396",
"2024-04-04 00:50","0","0","237","1025","0","0","0","0","0","189","37","135","0","397",
"2024-04-04 00:55","0","0","237","1030","0","0","0","0","0","188","38","131","0","384",
"2024-04-04 01:00","0","0","232","1043","0","0","0","0","0","189","37","122","-2.7","395",
"2024-04-04 01:05","0","0","233","1028","0","0","0","0","0","190","37","115","-2.7","397",
"2024-04-04 01:10","0","0","233","1030","0","0","0","0","0","190","36","108","-2.7","396",
"2024-04-04 01:15","0","0","232","1009","0","0","0","0","0","190","38","108","-2.7","385",
"2024-04-04 01:20","0","0","233","1002","0","0","0","0","0","190","38","108","-2.7","396",
"2024-04-04 01:25","0","0","232","1001","0","0","0","0","0","189","37","109","-2.7","393",
"2024-04-04 01:30","0","0","232","998","0","0","0","0","0","190","38","109","-2.7","395",
"2024-04-04 01:35","0","0","233","970","0","0","0","0","0","186","37","109","-2.7","397",
"2024-04-04 01:40","0","0","232","952","0","0","0","0","0","186","37","109","-2.7","397",
"2024-04-04 01:45","0","0","232","952","0","0","0","0","0","187","37","109","-2.7","396",
"2024-04-04 01:50","0","0","232","944","0","0","0","0","0","185","38","109","-2.7","396",
"2024-04-04 01:55","0","0","233","935","0","0","0","0","0","183","37","109","-2.7","395",
"2024-04-04 02:00","0","0","235","939","0","0","0","0","0","183","37","109","-2.7","397",
"2024-04-04 02:05","0","0","235","969","0","0","0","0","0","184","38","108","-2.7","396",
"2024-04-04 02:10","0","0","233","973","0","0","0","0","0","182","38","109","-2.7","398",
"2024-04-04 02:15","0","0","234","954","0","0","0","0","0","181","37","109","-2.7","397",
"2024-04-04 02:20","0","0","234","955","0","0","0","0","0","178","37","109","-2.7","390",
"2024-04-04 02:25","0","0","234","939","0","0","0","0","0","180","36","109","-2.7","397",
"2024-04-04 02:30","0","0","233","939","0","0","0","0","0","179","37","109","-2.7","397",
"2024-04-04 02:35","0","0","233","949","0","0","0","0","0","177","36","108","-2.7","397",
"2024-04-04 02:40","0","0","237","966","0","0","0","0","0","177","35","109","0","396",
"2024-04-04 02:45","0","0","234","958","0","0","0","0","0","177","36","109","0","396",
"2024-04-04 02:50","0","0","237","934","0","0","0","0","0","178","36","109","0","395",
"2024-04-04 02:55","0","0","232","926","0","0","0","0","0","179","36","109","-2.7","394",
"2024-04-04 03:00","0","0","232","944","0","0","0","0","0","181","36","109","-2","385",
