Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2023-07-08 20:35","4053","6917","396","9496","4728","-3547","3507","1465","462","340","195","144","0","1928",
"2023-07-08 20:40","3993","6909","396","9910","4964","-3690","3082","1384","462","337","196","144","0","1938",
"2023-07-08 20:45","3940","6913","396","10172","5149","-3679","2696","1315","455","340","195","144","0","1946",
"2023-07-08 20:50","3890","6914","397","10369","5661","-3687","2310","1248","455","335","193","145","0","1950",
"2023-07-08 20:55","3861","6918","397","10435","6098","-3886","1929","1183","455","343","194","152","0","1959",
"2023-07-08 21:00","3828","6911","397","10276","5750","-2893","1575","1141","455","341","194","157","0","1972",
"2023-07-08 21:05","3825","6915","396","9798","5652","-1983","1236","1087","458","339","192","161","0","1958",
"2023-07-08 21:10","3783","6913","397","9431","5605","-1154","975","1052","458","346","193","162","0","1969",
"2023-07-08 21:15","3821","6917","399","9440","5634","-1110","755","1011","465","345","194","163","0","1971",
"2023-07-08 21:20","3827","6913","397","9727","5695","-1099","541","960","470","350","192","164","0","1972",
"2023-07-08 21:25","3850","6921","397","9848","5680","-1042","373","941","470","348","186","163","0","1977",
"2023-07-08 21:30","3860","6916","397","9930","5631","-1072","256","905","470","351","185","163","0","1977",
"2023-07-08 21:35","3874","6920","396","9994","5546","-985","170","866","470","345","184","164","0","1978",
"2023-07-08 21:40","3879","6917","398","10034","5586","-796","108","826","470","342","190","166","0","1983",
"2023-07-08 21:45","3896","6920","397","10072","5943","-974","75","802","470","343","189","166","0","1985",
"2023-07-08 21:50","3903","6911","396","10082","6047","-980","59","776","470","345","192","169","0","1987",
"2023-07-08 21:55","3945","6919","396","10062","6056","-989","54","749","470","345","190","174","0","1981",
"2023-07-08 22:00","3949","6915","398","10029","5944","-802","51","696","470","345","195","178","0","1985",
"2023-07-08 22:05","3961","6917","397","9984","5774","-660","47","662","466","347","191","182","0","1989",
"2023-07-08 22:10","3982","6913","397","9968","5428","-190","45","642","466","348","196","181","0","1992",
"2023-07-08 22:15","3967","6923","397","9971","5314","-160","45","636","466","351","200","184","0","1990",
"2023-07-08 22:20","3968","6918","396","10019","5295","-240","45","627","466","342","193","185","0","1992",
"2023-07-08 22:25","3995","6918","398","9982","5201","-445","45","621","466","348","190","185","0","1995",
"2023-07-08 22:30","4022","6919","396","9951","5137","-563","45","619","466","347","191","185","0","2003",
"2023-07-08 22:35","4030","6909","396","9852","5159","-531","44","613","466","340","185","184","0","1995",
"2023-07-08 22:40","4012","6914","396","9822","5170","-578","40","608","466","346","181","183","0","1999",
"2023-07-08 22:45","4046","6923","397","9774","5144","-680","39","607","466","342","179","181","0","1996",
"2023-07-08 22:50","4079","6918","397","9628","5128","-723","37","606","466","340","178","181","0","1991",
"2023-07-08 22:55","4136","6920","396","9476","5007","-570","36","602","466","337","176","182","0","1992",
"2023-07-08 23:00","4153","6922","397","9423","4739","-765","36","602","466","335","170","181","0","1986",
"2023-07-08 23:05","4155","6916","396","9385","4739","-680","35","601","467","317","163","182","0","1988",
"2023-07-08 23:10","4150","6914","398","9404","4561","-497","36","601","467","324","162","179","0","1981",
"2023-07-08 23:15","4109","6922","397","9398","4534","-645","35","601","467","324","161","174","0","1980",
"2023-07-08 23:20","4170","6918","396","9335","4476","-829","36","602","467","314","144","173","0","1986",
"2023-07-08 23:25","4114","6924","396","9105","4374","-622","35","603","467","316","141","173","0","1999",
"2023-07-08 23:30","4126","6923","396","8963","4343","-589","36","602","467","314","142","172","0","2001",
"2023-07-08 23:35","4087","6922","398","9023","4266","-656","36","603","467","307","143","172","0","1991",
"2023-07-08 23:40","4058","6920","397","8798","4233","-480","35","602","467","309","143","171","0","1995",
"2023-07-08 23:45","4087","6923","397","8520","4198","-465","35","603","467","305","142","172","0","1994",
"2023-07-08 23:50","4080","6924","397","8582","3951","-354","35","601","467","305","141","172","0","2003",
"2023-07-08 23:55","4050","6921","397","8770","3713","-409","35","605","467","299","142","172","0","1996",
"2023-07-09 00:00","4025","6922","397","8619","3417","-356","35","588","467","301","143","172","0","1998",
"2023-07-09 00:05","4046","6917","397","8508","2966","183","35","607","460","297","140","171","0","1985",
"2023-07-09 00:10","4056","6917","397","8682","2709","251","35","606","460","295","127","167","0","1982",
"2023-07-09 00:15","4045","6914","400","8713","2684","154","34","606","460","301","119","162","0","1983",
"2023-07-09 00:20","4077","6917","415","8795","2589","275","35","606","460","300","125","156","0","1984",
"2023-07-09 00:25","4099","6916","426","8809","2535","86","34","606","460","297","117","153","0","1986",
"2023-07-09 00:30","4116","6915","424","8740","2441","108","34","606","460","293","109","154","0","1988",
"2023-07-09 00:35","4061","6908","426","8709","2247","293","34","605","460","295","102","153","0","1995",
"2023-07-09 00:40","4018","6916","425","8731","2185","131","34","605","460","291","106","153","0","2009",
"2023-07-09 00:45","4018","6914","427","8673","2144","163","34","601","460","294","106","153","0","2011",
"2023-07-09 00:50","4001","6915","426","8596","2106","160","34","594","460","289","92","153","0","2015",
"2023-07-09 00:55","3978","6911","426","8584","2086","64","34","574","460","289","80","153","0","2003",
"2023-07-09 01:00","3985","6907","426","8583","2097","-246","34","595","460","286","82","146","0","2005",
"2023-07-09 01:05","4031","6903","426","8699","2205","-401","34","598","460","288","84","141","0","2014",
"2023-07-09 01:10","4050","6909","423","8639","2203","-411","34","600","460","284","80","134","0","2013",
"2023-07-09 01:15","4074","6904","419","8567","2182","-568","35","600","460","283","76","135","0","2011",
"2023-07-09 01:20","4027","6914","414","8539","2150","-518","34","600","460","279","74","130","0","2012",
"2023-07-09 01:25","4044","6911","410","8505","2125","-721","35","600","460","281","73","124","0","2017",
"2023-07-09 01:30","4023","6913","406","8478","1990","-712","34","600","460","275","72","122","0","2009",
"2023-07-09 01:35","3967","6906","399","8394","1929","-533","35","600","460","279","73","124","0","2019",
"2023-07-09 01:40","3952","6913","404","8335","1889","-596","34","601","460","275","73","123","0","2020",
"2023-07-09 01:45","3908","6911","406","8273","1875","-628","35","601","460","276","73","122","0","2019",
"2023-07-09 01:50","3896","6914","413","8176","1849","-478","35","601","460","273","73","122","0","2023",
"2023-07-09 01:55","3892","6912","412","8098","1652","-406","34","601","460","267","74","122","0","2023",
"2023-07-09 02:00","3850","6914","411","8193","1640","-650","34","601","460","266","74","123","0","2024",
"2023-07-09 02:05","3820","6909","412","8266","1526","-633","35","601","463","265","73","123","0","2021",
"2023-07-09 02:10","3750","6912","412","8179","1516","-563","35","602","463","258","72","123","0","2026",
"2023-07-09 02:15","3691","6909","412","8080","1529","-512","35","601","463","255","73","123","0","2030",
"2023-07-09 02:20","3603","6911","421","7984","1502","-509","35","600","463","259","73","122","0","2027",
"2023-07-09 02:25","3505","6913","422","7928","1490","-400","35","599","463","260","73","123","0","2030",
"2023-07-09 02:30","3440","6915","419","7974","1517","-238","35","596","463","256","74","123","0","2027",
"2023-07-09 02:35","3408","6915","420","8023","1526","-359","35","596","463","254","74","123","0","2029",
"2023-07-09 02:40","3439","6914","420","7962","1517","-460","34","593","463","254","74","123","0","2028",
"2023-07-09 02:45","3421","6916","420","7974","1508","-541","34","594","463","257","73","123","0","2024",
"2023-07-09 02:50","3374","6912","418","7936","1495","-371","35","594","463","252","74","122","0","2024",
"2023-07-09 02:55","3337","6912","421","7819","1443","-307","34","594","463","254","74","122","0","2023",
"2023-07-09 03:00","3316","6906","421","7753","1418","-320","35","577","463","257","64","122","0","2022",
