Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2023-07-07 20:40","8896","6915","398","7323","3441","-1767","3019","1391","465","364","191","160","0","2113",
"2023-07-07 20:45","8834","6919","398","7364","3613","-1713","2651","1344","465","363","192","163","0","2126",
"2023-07-07 20:50","8877","6914","398","7572","3865","-1609","2301","1282","466","364","197","161","0","2118",
"2023-07-07 20:55","8843","6915","398","7652","3985","-1381","1948","1206","466","357","196","162","0","2126",
"2023-07-07 21:00","8589","6918","399","7718","4030","-979","1611","1150","466","362","197","162","0","2137",
"2023-07-07 21:05","8421","6917","398","7697","3970","-476","1292","1093","478","354","197","164","0","2136",
"2023-07-07 21:10","8207","6914","398","7669","3957","-199","1036","1038","478","359","199","162","0","2125",
"2023-07-07 21:15","8094","6916","399","7666","4059","174","780","988","478","362","197","162","0","2139",
"2023-07-07 21:20","8110","6919","399","7889","4260","29","587","948","478","359","200","163","0","2132",
"2023-07-07 21:25","8173","6916","399","7876","4227","212","428","918","478","364","199","161","0","2155",
"2023-07-07 21:30","8148","6918","398","7886","4368","91","299","895","478","360","201","163","0","2144",
"2023-07-07 21:35","8022","6911","399","8054","4353","156","217","850","478","361","201","163","0","2156",
"2023-07-07 21:40","7956","6918","399","8102","4334","148","156","821","478","363","200","163","0","2162",
"2023-07-07 21:45","7811","6918","398","8141","4391","157","120","783","478","360","200","163","0","2157",
"2023-07-07 21:50","7844","6919","400","8149","4421","270","97","753","478","359","200","163","0","2161",
"2023-07-07 21:55","7909","6919","399","8172","4416","344","89","718","478","356","199","162","0","2164",
"2023-07-07 22:00","7929","6918","399","8141","4313","258","84","690","478","359","206","162","0","2166",
"2023-07-07 22:05","7926","6918","399","8179","4263","278","83","614","478","361","206","163","0","2152",
"2023-07-07 22:10","7956","6924","399","8184","4039","534","82","583","478","359","208","163","0","2162",
"2023-07-07 22:15","7891","6920","400","8199","4131","491","82","580","478","367","211","163","0","2164",
"2023-07-07 22:20","7968","6920","401","8227","4200","281","81","577","478","363","213","162","0","2166",
"2023-07-07 22:25","7967","6921","401","8175","4176","267","61","571","478","361","211","162","0","2166",
"2023-07-07 22:30","7887","6925","399","8001","4101","454","55","566","478","357","210","162","0","2171",
"2023-07-07 22:35","7863","6928","400","8007","4131","225","55","572","478","358","207","162","0","2162",
"2023-07-07 22:40","7856","6923","400","7938","4116","335","55","577","478","354","202","163","0","2172",
"2023-07-07 22:45","7864","6919","402","7725","4033","306","54","574","478","357","195","162","0","2168",
"2023-07-07 22:50","7833","6924","399","7575","4084","372","55","581","478","359","189","162","0","2180",
"2023-07-07 22:55","7818","6924","399","7379","4016","468","48","585","478","355","182","163","0","2181",
"2023-07-07 23:00","7718","6924","399","7275","4059","332","48","570","478","352","195","162","0","2183",
"2023-07-07 23:05","7646","6921","401","7399","4018","-21","48","588","476","351","200","163","0","2173",
"2023-07-07 23:10","7636","6921","401","7391","3991","34","48","588","476","344","187","163","0","2167",
"2023-07-07 23:15","7693","6922","401","7132","3898","-96","48","594","476","344","185","162","0","2174",
"2023-07-07 23:20","7713","6925","401","6834","3690","327","48","596","476","338","183","162","0","2176",
"2023-07-07 23:25","7742","6924","401","6867","3660","268","48","595","476","343","171","162","0","2177",
"2023-07-07 23:30","7758","6920","401","6769","3553","168","31","595","476","345","172","163","0","2173",
"2023-07-07 23:35","7823","6923","400","6828","3502","67","17","595","476","336","168","162","0","2177",
"2023-07-07 23:40","7805","6929","400","6712","3347","-25","16","594","476","326","164","162","0","2179",
"2023-07-07 23:45","7745","6925","399","6595","3291","321","16","594","476","318","158","162","0","2169",
"2023-07-07 23:50","7722","6925","399","6593","3005","229","17","594","476","316","154","163","0","2184",
"2023-07-07 23:55","7671","6925","399","6408","2890","483","16","594","476","319","155","163","0","2177",
"2023-07-08 00:00","7670","6931","399","6558","2803","62","17","593","476","318","160","162","0","2160",
"2023-07-08 00:05","7697","6922","398","6663","3159","-190","17","593","459","311","157","160","0","2146",
"2023-07-08 00:10","7730","6926","400","6743","3492","-477","16","592","459","295","151","157","0","2149",
"2023-07-08 00:15","7715","6924","399","6771","3559","-528","17","593","459","295","151","155","0","2147",
"2023-07-08 00:20","7719","6925","398","6462","3590","-297","13","595","459","295","150","155","0","2141",
"2023-07-08 00:25","7744","6928","399","6463","3551","-341","14","596","459","288","146","153","0","2154",
"2023-07-08 00:30","7736","6925","399","6326","3421","-391","14","595","459","289","146","153","0","2164",
"2023-07-08 00:35","7622","6927","399","6293","3450","-370","14","594","459","284","146","153","0","2156",
"2023-07-08 00:40","7573","6921","399","6261","3408","-320","14","594","459","281","144","152","0","2158",
"2023-07-08 00:45","7496","6927","399","6265","3366","-392","14","595","459","282","144","152","0","2168",
"2023-07-08 00:50","7468","6925","399","6227","3367","-448","14","593","459","280","141","152","0","2168",
"2023-07-08 00:55","7436","6922","399","6022","3291","-479","13","594","459","279","140","148","0","2171",
"2023-07-08 01:00","7417","6926","399","5973","3212","-430","14","594","459","279","127","145","0","2161",
"2023-07-08 01:05","7358","6926","398","6168","3058","-440","14","594","441","279","119","145","0","2148",
"2023-07-08 01:10","7259","6921","400","6429","2992","-503","14","593","441","276","113","140","0","2156",
"2023-07-08 01:15","7143","6924","398","6415","2849","-470","14","594","441","274","112","135","0","2143",
"2023-07-08 01:20","7063","6924","397","6367","2872","-355","13","594","441","272","110","135","0","2155",
"2023-07-08 01:25","6969","6923","399","6235","2836","-271","13","595","441","273","110","135","0","2137",
"2023-07-08 01:30","6919","6919","399","6168","2852","-466","13","594","441","275","102","135","0","2157",
"2023-07-08 01:35","6843","6926","399","6115","2868","-396","14","594","441","272","99","135","0","2160",
"2023-07-08 01:40","6718","6921","399","6047","2830","-334","14","594","441","272","92","136","0","2159",
"2023-07-08 01:45","6652","6931","398","5975","2848","-389","13","593","441","270","89","134","0","2154",
"2023-07-08 01:50","6561","6927","400","6055","2797","-551","13","580","441","271","88","135","0","2158",
"2023-07-08 01:55","6466","6928","401","6058","2758","-426","13","572","441","271","86","135","0","2142",
"2023-07-08 02:00","6432","6924","399","6101","2728","-628","14","571","441","279","78","135","0","2144",
"2023-07-08 02:05","6338","6923","398","6620","2179","-354","13","570","442","277","74","135","0","2135",
"2023-07-08 02:10","6289","6927","399","6908","2079","-443","13","570","442","276","74","135","0","2130",
"2023-07-08 02:15","6304","6917","399","7014","1797","-621","14","572","442","275","74","135","0","2133",
"2023-07-08 02:20","6254","6926","399","6947","1475","-301","13","573","442","275","75","135","0","2135",
"2023-07-08 02:25","6225","6925","399","6805","1245","-248","14","573","442","273","75","130","0","2130",
"2023-07-08 02:30","6153","6917","398","6756","1157","89","14","573","442","272","74","125","0","2135",
"2023-07-08 02:35","6099","6920","398","6863","1236","-143","13","573","442","271","74","126","0","2120",
"2023-07-08 02:40","6044","6926","399","6887","1248","-152","13","574","442","272","72","127","0","2121",
"2023-07-08 02:45","6066","6919","398","6761","1207","-275","14","573","442","272","72","127","0","2132",
"2023-07-08 02:50","5962","6924","398","6593","1258","-153","13","574","442","270","70","126","0","2129",
"2023-07-08 02:55","5847","6920","399","6533","1275","-90","14","573","442","269","70","127","0","2132",
"2023-07-08 03:00","5781","6928","399","6458","1269","111","14","573","442","269","71","122","0","2134",
